Q9UBS8	Rnf14	K11971	474
A8MTW5	Rnf14	K11971	474
Q9NV58	Rnf19a	K11972	838
E9PAW6	Rnf19b	K11973	732
Q6ZMZ0	Rnf19b	K11973	732
Q96EP0	Rnf31	K11974	1072
A0A962	Rnf31	K11974	1072
Q7Z419	Rnf144b	K11975	303
P50876	Rnf144a	K11975	292
Q9NWF9	Rnf216	K11976	866
A8K8N1	Rnf216	K11976	866
Q8TC41	Rnf217	K11977	307
Q12933	TraF2	K03173	501
O00463	TraF5	K09849	621
Q6FHY1	TraF5	K09849	621
Q9Y4K3	TraF6	K03175	522
Q6Q0C0	TraF7	K10646	670
B3KQY7	TraF7	K10646	670
Q9UJV3	Mid2	K10647	735
O75382	TriM3	K11997	744
Q9C040	TriM2	K11997	771
D3DP09	TriM2	K11997	771
Q9C037	TriM4	K11998	500
Q9C035	TriM5	K10648	493
B4DQS5	TriM22	K11999	498
Q8IYM9	TriM22	K11999	498
Q9C030	TriM6	K11999	524
B4DDQ5	TriM6	K11999	524
Q9BYJ4	TriM34	K11999	488
Q9C029	TriM7	K12000	511
Q9BZR9	TriM8	K12001	551
Q9C026	TriM9	K10649	710
Q6ZTA4	TriM67	K10649	783
Q9UDY6	TriM10	K12002	481
Q96F44	TriM11	K10650	468
O60858	TriM13	K12003	407
Q8N5I3	TriM13	K12003	407
Q14142	TriM14	K12004	442
Q548W9	TriM14	K12004	442
Q5SRL0	TriM15	K12005	465
Q9C019	TriM15	K12005	465
O95361	TriM16	K12006	564
Q309B1	TriM16l	K12006	348
Q9Y577	TriM17	K12007	477
O15344	Mid1	K08285	667
P29590	Pml	K10054	882
E9PBR7	Pml	K10054	882
P19474	TriM21	K10651	475
P36406	TriM23	K07963	574
O15164	TriM24	K08881	1050
Q14258	TriM25	K10652	630
Q12899	TriM26	K12008	539
Q5SRL2	TriM26	K12008	539
P14373	TriM27	K12009	513
Q13263	TriM28	K08882	835
Q14134	TriM29	K12010	588
Q9BZY9	TriM31	K12011	425
Q2L6J1	TriM31	K12011	425
Q13049	TriM32	K10607	653
B3KN30	TriM33	K08883	1127
Q9UPN9	TriM33	K08883	1127
Q9UPQ4	TriM35	K12012	493
A8K0V9	TriM37	K10608	964
O94972	TriM37	K10608	964
A8K8U4	TriM37	K10608	964
O00635	TriM38	K12014	465
Q9HCM9	TriM39	K12015	518
Q5STG3	TriM39	K12015	518
Q6P9F5	TriM40	K12016	258
Q5SRJ6	TriM40	K12016	258
Q8WV44	TriM41	K12017	630
Q658W3	TriM41	K12017	630
Q8IWZ5	TriM42	K12018	723
A6NGJ6	TriM64	K12019	449
Q96BQ3	TriM43	K12019	446
P0CI25	TriM49	K12019	452
A6NI03	TriM64b	K12019	449
A6NCK2	TriM43b	K12019	446
C9J1S8	TriM49l1	K12019	452
Q8IWZ4	TriM48	K12019	208
Q9BSJ1	SprYd5	K12019	452
Q96DX7	TriM44	K12020	344
Q9H8W5	TriM45	K12021	580
Q7Z4K8	TriM46	K12022	759
Q96LD4	TriM47	K12023	638
Q86XT4	TriM50	K12024	487
Q86UV7	TriM73	K12024	250
Q86UV6	TriM74	K12024	250
Q96A61	TriM52	K12025	297
Q9BYV2	TriM54	K10653	358
Q9BYV6	TriM55	K10654	548
Q9BRZ2	TriM56	K12026	755
Q8NG06	TriM58	K12027	486
Q8IWR1	TriM59	K12028	403
Q495X7	TriM60	K12029	471
Q5EBN2	TriM61	K12029	209
Q9BVG3	TriM62	K12030	475
Q969Q1	TriM63	K10655	353
Q6PJ69	TriM65	K12031	517
Q96DX1	TriM65	K12031	517
O15016	TriM66	K12032	1245
Q6AZZ1	TriM68	K12033	485
Q86WT6	TriM69	K12034	500
Q2Q1W2	TriM71	K12035	868
Q6ZMU5	TriM72	K12036	477
Q8IWV7	Ubr1	K10625	1749
Q8IWV8	Ubr2	K10626	1755
B3KXG6	Ubr2	K10626	1755
Q6ZT12	Ubr3	K11978	1917
Q5T4S7	Ubr4	K10691	5183
Q8N806	Ubr7	K11979	425
Q9UKV5	AmfR	K10636	643
O43918	AirE	K10603	545
B2RP50	AirE	K10603	545
Q13490	BirC2	K04725	618
Q13489	BirC3	K04725	604
P98170	XiaP	K04725	497
B2R9R2	XiaP	K04725	497
Q7Z569	BraP	K10632	592
Q59H81	BraP	K10632	592
Q6IN79	BrcA1	K10605	1885
E9PFZ0	BrcA1	K10605	1885
Q1RMC1	BrcA1	K10605	1885
P38398	BrcA1	K10605	1885
Q3LRJ6	BrcA1	K10605	1885
Q9NPC3	CcnB1ip1	K10639	277
Q96EP1	ChfR	K10644	664
E7ET38	CnoT4	K10643	767
O95628	CnoT4	K10643	767
F8VQP3	CnoT4	K10643	767
Q86Y13	DziP3	K10642	1208
Q9NW38	FanCl	K10606	375
Q8TBB1	Lnx1	K10692	728
Q6UWE0	LrsAm1	K10641	723
Q13233	Map3k1	K04416	1512
Q00987	Mdm2	K06643	491
O60291	MgrN1	K10604	552
B4DZ57	Mib2	K10645	1070
Q96AX9	Mib2	K10645	1070
B3KXY1	Mib2	K10645	1070
F8WA73	Mib2	K10645	1070
E9PGU1	Mib2	K10645	1070
E9PHQ1	Mib2	K10645	1070
Q86YT6	Mib1	K10645	1006
O75592	MycBp2	K10693	4640
Q8WY64	MylIp	K10637	445
A8MQ27	NeuRl1b	K01931	555
C9DQJ5	NeuRl1b	K01931	555
O76050	NeuRl	K01931	574
B4DS86	NeuRl	K01931	574
Q6VVB1	NhlRc1	K10602	395
Q8NG27	Pja1	K10633	643
A2A322	Pja1	K10633	643
O43164	Pja2	K10634	708
Q9NS91	Rad18	K10627	495
P15918	Rag1	K10628	1043
Q96PM5	RchY1	K10144	261
C7E542	RchY1	K10144	261
Q8NHY2	RfwD2	K10143	731
Q504W6	RfwD2	K10143	731
Q05CT6	RfwD2	K10143	731
Q06587	RinG1	K10695	406
A8JZZ0	RinG1	K10695	406
Q99496	Rnf2	K10695	336
Q99942	Rnf5	K10666	182
O76064	Rnf8	K10667	485
Q9Y3C5	Rnf11	K11980	154
Q96BH1	Rnf25	K10640	459
Q9H4P4	Rnf41	K11981	317
A6NFW0	Rnf41	K11981	317
Q9Y4L5	Rnf115	K11982	304
A8K0Q1	Rnf126	K11982	326
Q9BV68	Rnf126	K11982	326
Q5XPI4	Rnf123	K12169	1314
Q96EQ8	Rnf125	K12170	232
Q8TEB7	Rnf128	K10629	428
Q8WVD3	Rnf138	K10668	245
Q8N6D2	Rnf182	K11983	247
O43290	SarT1	K11984	800
Q7Z6J0	Sh3Rf1	K12171	888
Q86TM6	SyvN1	K10601	629
Q9NS56	TopOrs	K10631	1045
Q9BWF2	TraIp	K11985	469
Q2HIX7	UhrF1	K10638	806
Q96T88	UhrF1	K10638	806
A0JBR2	UhrF1	K10638	806
Q8NHG8	ZnrF2	K10694	242
Q8ND25	ZnrF1	K10694	227
P49792	RanBp2	K12172	3224
Q9NS56	TopOrs	K10631	1045
Q9Y6X2	PiaS3	K04706	628
B3KNI3	PiaS3	K04706	628
Q8N2W9	PiaS4	K04706	510
O75925	PiaS1	K04706	653
O75928	PiaS2	K04706	621
O00257	Cbx4	K11452	562
P62877	Rbx1	K03868	108
P62877	Rbx1	K03868	108
Q13616	Cul1	K03347	776
B3KTW0	Cul1	K03347	776
P63208	Skp1	K03094	163
Q9UKB1	FbxW11	K03362	542
Q9Y297	BtrC	K03362	605
Q5W141	BtrC	K03362	605
Q9UKT8	FbxW2	K10261	454
P57775	FbxW4	K10262	412
Q969U6	FbxW5	K10263	566
Q969H0	FbxW7	K10260	707
Q8N3Y1	FbxW8	K10264	598
Q5XUX1	FbxW9	K10265	488
Q5XX13	FbxW10	K10266	1052
Q494Z0	FbxW12	K10267	464
E9PG36	FbxW12	K10267	464
Q6X9E4	FbxW12	K10267	464
Q494Y9	FbxW12	K10267	464
Q13309	Skp2	K03875	424
B4DJT4	Skp2	K03875	424
B4DQV0	FbxL2	K10268	423
E9PD06	FbxL2	K10268	423
Q9UKC9	FbxL2	K10268	423
Q96IG2	FbxL20	K10268	436
Q9UKT7	FbxL3	K10269	428
Q9UKA2	FbxL4	K10270	621
Q9UKA1	FbxL5	K10271	691
Q8N531	FbxL6	K10272	539
Q9UJT9	FbxL7	K10273	491
Q96CD0	FbxL8	K10274	374
Q8WV35	LrrC29	K10275	223
Q9Y2K7	Kdm2a	K10276	1162
Q8NHM5	Kdm2b	K10276	1336
A8MRS1	Kdm2b	K10276	1336
Q9NXK8	FbxL12	K10278	326
Q8NEE6	FbxL13	K10279	735
Q8N1P0	FbxL13	K10279	735
Q8N1E6	FbxL14	K10280	418
Q9H469	FbxL15	K10281	300
Q8N461	FbxL16	K10282	479
Q9UF56	FbxL17	K10283	701
Q96ME1	FbxL18	K10284	805
Q6PCT2	FbxL19	K10285	694
Q9UKT6	FbxL21	K10287	434
Q3KPF8	FbxL21	K10287	434
Q6P050	FbxL22	K10288	241
P41002	CcnF	K10289	786
Q59HD0	CcnF	K10289	786
Q9UK22	FbxO2	K10099	296
Q9UK99	FbxO3	K10290	471
Q49AF1	FbxO3	K10290	471
B3KNA0	FbxO4	K10291	387
Q9UKT5	FbxO4	K10291	387
Q9UKT4	FbxO5	K10292	447
Q5TF47	FbxO5	K10292	447
Q9NRD1	FbxO6	K10100	293
Q9Y3I1	FbxO7	K10293	522
Q9NRD0	FbxO8	K10294	319
Q8IXA8	FbxO8	K10294	319
Q9UK97	FbxO9	K10295	447
Q9UK96	FbxO10	K10296	956
Q59F51	FbxO10	K10296	956
A1L491	FbxO11	K10297	927
Q86XK2	FbxO11	K10297	927
B3KST3	FbxO15	K10298	510
Q8NCQ5	FbxO15	K10298	510
Q8IX29	FbxO16	K10299	349
Q96EF6	FbxO17	K10101	520
Q8NFZ0	FbxO18	K10300	1043
E9PLH4	Lmo7	K06084	1683
Q8WWI1	Lmo7	K06084	1683
O94952	FbxO21	K10301	628
Q4G104	FbxO21	K10301	628
Q8IUQ5	FbxO21	K10301	628
Q8NEZ5	FbxO22	K10302	403
Q96FV3	TspAn17	K10303	309
O75426	FbxO24	K10304	618
B4DX91	FbxO24	K10304	618
B4DY42	FbxO24	K10304	618
A4D2D3	FbxO24	K10304	618
A4KYM0	FbxO32	K10305	355
Q498Y9	FbxO32	K10305	355
Q969P5	FbxO32	K10305	355
Q0VAQ6	FbxO32	K10305	355
Q8TCJ0	FbxO25	K10305	367
Q8NI29	FbxO27	K10102	283
E9PEM8	FbxO28	K10306	368
Q9NVF7	FbxO28	K10306	368
Q8TB52	FbxO30	K10307	745
Q5XUX0	FbxO31	K10308	539
Q7Z6M2	FbxO33	K10310	555
Q9NWN3	FbxO34	K10311	711
B3KVQ6	FbxO36	K10312	188
Q8NEA4	FbxO36	K10312	188
Q6PIJ6	FbxO38	K10313	1188
Q8N4B4	FbxO39	K10314	442
Q9UH90	FbxO40	K10315	709
Q8TF61	FbxO41	K10316	875
Q2M1V8	FbxO41	K10316	875
Q6P3S6	FbxO42	K10317	717
Q4G163	FbxO43	K10318	708
Q9H4M3	FbxO44	K10103	256
P0C2W1	FbxO45	K10319	286
Q6PJ61	FbxO46	K10320	603
Q5MNV8	FbxO47	K10321	452
P62877	Rbx1	K03868	108
Q13617	Cul2	K03870	764
E5RGD9	TceB1	K03872	112
Q15369	TceB1	K03872	112
Q15370	TceB2	K03873	161
B7WPD3	TceB2	K03873	161
P40337	Vhl	K03871	213
Q96L50	PpiL5	K10348	414
Q6AWA7	PpiL5	K10348	414
Q9UK73	Fem1b	K10349	627
Q7Z7L7	Zer1	K10350	766
Q6WRX3	Zyg11a	K10350	759
Q9C0D3	Zyg11b	K10350	744
B4DK95	Zyg11b	K10350	744
P62877	Rbx1	K03868	108
Q13618	Cul3	K03869	768
Q96PQ7	KlhL5	K10442	789
Q7Z6D5	KlhL5	K10442	789
Q59HD9	KlhL5	K10442	789
Q6Y881	KlhL5	K10442	789
F8WAE7	KlhL5	K10442	789
E9PCF4	KlhL5	K10442	789
Q9C0H6	KlhL4	K10442	718
A5PKX1	KlhL4	K10442	718
Q9NR64	KlhL1	K10442	748
Q8TBJ7	KlhL1	K10442	748
O95198	KlhL2	K10443	597
F5H6M3	KlhL2	K10443	597
B4DFH7	KlhL2	K10443	597
Q9UH77	KlhL3	K10443	587
Q8WZ60	KlhL6	K10444	621
B7Z5I9	KlhL7	K10445	586
Q8IXQ5	KlhL7	K10445	586
A8K364	KlhL7	K10445	586
Q7Z330	KlhL8	K10446	620
Q9P2G9	KlhL8	K10446	620
Q49A95	KlhL8	K10446	620
Q58EZ4	KlhL9	K10447	617
Q9P2J3	KlhL9	K10447	617
Q9P2N7	KlhL13	K10447	655
B7ZB44	KlhL13	K10447	655
Q96HC9	KlhL13	K10447	655
Q6JEL2	KlhL10	K10448	608
Q9NVR0	KlhL11	K10449	708
Q53G59	KlhL12	K10450	606
Q9P2G3	KlhL14	K10451	628
Q96M94	KlhL15	K10452	604
Q9H2C0	Gan	K10453	597
B3KTC3	Gan	K10453	597
Q6TDP4	KlhL17	K10454	642
O94889	KlhL18	K10455	574
Q14145	KeaP1	K10456	624
Q9Y2M5	KlhL20	K10457	609
Q9UJP4	KlhL21	K10458	597
Q53GT1	KlhL22	K10459	634
Q8NBE8	KlhL23	K10460	558
Q6PF15	KlhL35	K10461	583
F5H412	KlhL35	K10461	583
Q6TFL4	KlhL24	K10461	600
Q9H0H3	KlhL25	K10462	589
Q53XS2	Enc1	K10462	589
O14682	Enc1	K10462	589
Q53HC5	KlhL26	K10463	615
A2A6V3	Ipp	K13956	584
Q9Y573	Ipp	K13956	584
Q9NXS3	KlhL28	K10464	571
Q96CT2	KlhL29	K10465	655
Q0D2K2	KlhL30	K10466	578
Q9H511	KlhL31	K10467	634
Q96NJ5	KlhL32	K10468	620
A6NCF5	KlhL33	K13957	533
B2RUZ8	KlhL33	K13957	533
Q8N239	KlhL34	K10469	644
Q8N4N3	KlhL36	K13958	616
Q2WGJ6	KlhL38	K13959	581
Q8IY47	KbtBd2	K10470	623
Q8NAB2	KbtBd3	K10471	608
A8K1K0	KbtBd3	K10471	608
Q9NVX7	KbtBd4	K10472	518
O60662	KbtBd10	K10473	606
Q2TBA0	KbtBd5	K10473	621
Q8WVZ9	KbtBd7	K10474	684
Q86V97	KbtBd6	K10474	674
Q8NFY9	KbtBd8	K10475	601
O94819	KbtBd11	K10476	623
A6NMI8	BtbD1	K10477	482
Q9H0C5	BtbD1	K10477	482
Q9BX70	BtbD2	K10477	525
Q9Y2F9	BtbD3	K10478	522
Q96KE9	BtbD6	K10478	485
Q9P203	BtbD7	K10479	1132
Q5XKL5	BtbD8	K10480	378
Q96Q07	BtbD9	K10481	612
Q494V9	BtbD9	K10481	612
Q494W1	BtbD9	K10481	612
Q6P5W1	BtbD10	K10482	483
Q9BSF8	BtbD10	K10482	483
D3DQW7	BtbD10	K10482	483
A6QL63	BtbD11	K10483	1104
B3KXG3	BtbD11	K10483	1104
B3KVD0	BtbD11	K10483	1104
B3KXB0	BtbD11	K10483	1104
E9PHS4	BtbD11	K10483	1104
Q8IY92	Slx4	K10484	1834
Q53SE7	GmcL1	K10485	515
Q96IK5	GmcL1	K10485	515
Q96RE7	NacC1	K10486	527
Q96BF6	NacC2	K10486	587
Q32M84	BtbD16	K10487	506
Q9Y2K1	ZbtB1	K10488	713
Q8N680	ZbtB2	K10489	514
Q9H5J0	ZbtB3	K10490	574
Q9P1Z0	ZbtB4	K10491	1013
B3KVD4	ZbtB4	K10491	1013
O15062	ZbtB5	K10492	677
Q5T942	ZbtB5	K10492	677
Q15916	ZbtB6	K10493	424
B2RG49	ZbtB7c	K10494	619
A1YPR0	ZbtB7c	K10494	619
O15156	ZbtB7b	K10494	539
O95365	ZbtB7a	K10494	584
Q8TB76	ZbtB7a	K10494	584
Q96BR9	ZbtB8a	K10495	441
Q8NAP8	ZbtB8b	K10495	495
A2AB19	ZbtB9	K10496	473
Q96C00	ZbtB9	K10496	473
Q9H9H3	ZbtB10	K10497	871
Q96DT7	ZbtB10	K10497	871
Q59H97	ZbtB11	K10498	1053
O95625	ZbtB11	K10498	1053
Q9Y330	ZbtB12	K10499	459
Q05516	ZbtB16	K10055	673
Q13105	ZbtB17	K10500	803
F5H411	ZbtB17	K10500	803
B4DXB4	ZbtB17	K10500	803
Q9HC78	ZbtB20	K10501	741
A8K251	ZbtB20	K10501	741
B2RCW4	ZbtB20	K10501	741
O15209	ZbtB22	K10502	634
O43167	ZbtB24	K10503	697
P24278	ZbtB25	K10504	435
Q9HCK0	ZbtB26	K10505	441
Q9Y2Y4	ZbtB32	K10506	487
Q86T24	ZbtB33	K10507	672
Q8NCN2	ZbtB34	K10508	500
Q8WYT0	ZbtB37	K10509	503
Q5TC79	ZbtB37	K10509	503
Q8NAP3	ZbtB38	K10510	1195
Q9H6F0	ZbtB38	K10510	1195
O15060	ZbtB39	K10511	712
Q9NUA8	ZbtB40	K10512	1239
Q1RMZ5	ZbtB40	K10512	1239
B3KR52	ZbtB40	K10512	1239
Q5SVQ8	ZbtB41	K10513	909
O43298	ZbtB43	K10514	467
Q5JU96	ZbtB43	K10514	467
Q8NCP5	ZbtB44	K10515	570
Q96K62	ZbtB45	K10516	511
Q6ZMU8	ZbtB46	K10517	589
Q86UZ6	ZbtB46	K10517	589
Q9UFB7	ZbtB47	K10518	646
Q6ZSY6	ZbtB47	K10518	646
P10074	ZbtB48	K10519	688
Q969K4	AbtB1	K10520	478
E9PRW7	AbtB2	K10521	1025
A8K6S9	AbtB2	K10521	1025
A8K9Z8	RhoBtb2	K07868	749
Q9BYZ6	RhoBtb2	K07868	749
E9PBU2	RhoBtb2	K07868	749
E9PEI7	RhoBtb2	K07868	749
O94844	RhoBtb1	K07868	696
O94955	RhoBtb3	K07869	611
Q9NR28	DiaBlo	K10522	239
Q6W3F3	DiaBlo	K10522	239
O43791	SpoP	K10523	374
P62877	Rbx1	K03868	108
Q13620	Cul4b	K10609	913
Q13619	Cul4a	K10609	759
Q16531	Ddb1	K10610	1140
Q92466	Ddb2	K10140	427
Q13216	ErcC8	K10570	396
Q7L5Y6	Det1	K10571	550
B3KNN6	Det1	K10571	550
Q8NHY2	RfwD2	K10143	731
Q504W6	RfwD2	K10143	731
Q05CT6	RfwD2	K10143	731
Q9Y4B6	VprBp	K11789	1507
Q9NZJ0	Dtl	K11790	730
Q66K64	DcaF15	K11791	600
Q9BW61	Dda1	K11792	102
Q96SW2	CrbN	K11793	442
Q58WW2	DcaF6	K11795	920
B4DNB8	DcaF6	K11795	920
Q8TEL6	TrpC4ap	K11796	797
E1P5Q0	TrpC4ap	K11796	797
Q8WWQ0	PhiP	K11797	1821
A7J992	PhiP	K11797	1821
Q6RI45	BrwD3	K11798	1802
Q9NSI6	BrwD1	K11798	2320
Q6P2D1	BrwD1	K11798	2320
Q8WV16	DcaF4	K11799	495
B4DUT6	DcaF4	K11799	495
B2RDD6	DcaF4	K11799	495
Q8IV10	DcaF4	K11799	495
B4DN30	DcaF4	K11799	495
Q96JK2	DcaF5	K11800	942
Q8TEB1	DcaF11	K11801	546
Q59GN6	DcaF11	K11801	546
B3KSW2	DcaF11	K11801	546
Q5QP82	DcaF10	K11802	559
Q5T6F0	DcaF12	K11803	453
Q5TAQ9	DcaF8	K11804	751
B7Z8C9	DcaF8	K11804	751
P61962	DcaF7	K11805	342
Q9NV06	DcaF13	K11806	445
Q8N5D0	WdtC1	K11807	677
Q9UBF6	Rnf7	K10611	113
C9JYL3	Rnf7	K10611	113
Q93034	Cul5	K10612	780
E5RGD9	TceB1	K03872	112
Q15369	TceB1	K03872	112
Q15370	TceB2	K03873	161
B7WPD3	TceB2	K03873	161
Q9NSE2	CisH	K04701	275
O15524	SocS1	K04694	211
Q4JHT5	SocS1	K04694	211
O14508	SocS2	K04695	198
A8K3D1	SocS2	K04695	198
O14543	SocS3	K04696	225
Q6FI39	SocS3	K04696	225
Q8WXH5	SocS4	K04697	535
Q5H9R6	SocS4	K04697	535
O75159	SocS5	K04698	536
Q53SD4	SocS5	K04698	536
O14544	SocS6	K10322	581
O14512	SocS7	K04699	581
Q9Y576	Asb1	K10323	335
B4E166	Asb2	K10324	635
Q96Q27	Asb2	K10324	635
Q2TAI4	Mgc132002	K10325
Q9Y575	Asb3	K10325	553
Q14D68	Asb4	K10326	426
Q9Y574	Asb4	K10326	426
Q8TBT2	Asb4	K10326	426
Q8WWX0	Asb5	K10327	329
Q5HYF3	Asb5	K10327	329
Q9NWX5	Asb6	K10328	421
Q9H672	Asb7	K10329	318
Q9H765	Asb8	K10330	288
Q9BVF5	Asb9	K10331	294
Q96DX5	Asb9	K10331	294
Q8WXI3	Asb10	K10332	474
Q8WXH4	Asb11	K10333	323
Q7Z667	Asb11	K10333	323
Q7Z670	Asb11	K10333	323
E9PEN1	Asb11	K10333	323
Q8WXK4	Asb12	K10334	309
Q8N8F5	Asb12	K10334	309
Q8WXK3	Asb13	K10335	278
A6NK59	Asb14	K10336	587
C9JX97	Asb14	K10336	587
Q8WXK1	Asb15	K10337	588
Q96NS5	Asb16	K10338	453
Q8WXJ9	Asb17	K10339	295
Q6ZVZ8	Asb18	K10340	466
Q9Y6I7	Wsb1	K10341	421
Q9NYS7	Wsb2	K10342	421
Q96BD6	SpsB1	K10343	273
Q96A44	SpsB4	K10343	273
Q99619	SpsB2	K10344	267
Q6PJ21	SpsB3	K10345	355
Q12829	Rab40b	K07928	278
Q8WXH6	Rab40a	K07928	277
P0C0E4	Rab40al	K07928	278
Q96S21	Rab40c	K07928	281
Q6PIU5	Rab40c	K07928	281
Q5PXE8	Rab40c	K07928	281
Q15345	LrrC41	K10347	812
P62877	Rbx1	K03868	108
B4DYZ0	Cul7	K10613	1782
Q14999	Cul7	K10613	1782
F5H0L1	Cul7	K10613	1782
P63208	Skp1	K03094	163
Q8N3Y1	FbxW8	K10264	598
Q9NYG5	AnaPc11	K03358	84
Q9UJX6	AnaPc2	K03349	822
Q12834	Cdc20	K03363	499
Q9UM11	Fzr1	K03364	496
Q9H1A4	AnaPc1	K03348	1944
P30260	Cdc27	K03350	830
Q9UJX5	AnaPc4	K03351	809
Q9UJX4	AnaPc5	K03352	755
E9PFB2	AnaPc5	K03352	755
Q13042	Cdc16	K03353	620
Q9UJX3	AnaPc7	K03354	599
Q4KMX6	AnaPc7	K03354	599
Q69YV3	AnaPc7	K03354	599
Q9UJX2	Cdc23	K03355	597
Q9UM13	AnaPc10	K03357	185
Q8NHZ8	Cdc26	K03359	85
Q9BS18	AnaPc13	K12456	91
A8K3Z6	AnaPc13	K12456	91
Q6IN79	BrcA1	K10605	1885
E9PFZ0	BrcA1	K10605	1885
Q1RMC1	BrcA1	K10605	1885
P38398	BrcA1	K10605	1885
Q3LRJ6	BrcA1	K10605	1885
P51587	BrcA2	K08775	3418
P46736	BrcC3	K11864	317
Q99728	BarD1	K10683	777
A0AVN2	BarD1	K10683	777
Q9NXR7	Bre	K12173	383
Q06609	Rad51	K04482	340
Q6ZNA8	Rad51	K04482	340
Q5XPI4	Rnf123	K12169	1314
Q9BSL1	UbaC1	K12174	405
P09936	UchL1	K05611	241
Q92560	Bap1	K08588	1491
P15374	UchL3	K05609	251
Q9Y5K5	UchL5	K05610	368
Q9NQC7	CylD	K08601	956
O94782	Usp1	K11832	785
Q9UK80	Usp21	K11833	1055
O75604	Usp2	K11833	605
E9PPM2	Usp2	K11833	605
Q9Y6I4	Usp3	K11986	520
Q08AK7	Usp4	K11835	963
Q13107	Usp4	K11835	963
P51784	Usp11	K11835	963
Q9Y4E8	Usp15	K11835	981
P45974	Usp5	K11836	858
Q92995	Usp13	K11836	863
Q8NFA0	Usp32	K11837	1604
P35125	Usp6	K11837	1406
Q6U8A4	Usp7	K11838	1102
Q93009	Usp7	K11838	1102
Q05DF5	Usp8	K11839	1118
P40818	Usp8	K11839	1118
B3KRK3	Usp8	K11839	1118
Q9UPU5	Usp24	K11840	2620
Q6P468	Usp9x	K11840	2570
Q93008	Usp9x	K11840	2570
Q86X58	Usp9x	K11840	2570
O00507	Usp9y	K11840	2555
Q14694	Usp10	K11841	1604
O75317	Usp12	K11842	370
P62068	Usp46	K11842	366
P54578	Usp14	K11843	494
A6NJA2	Usp14	K11843	494
Q9Y5T5	Usp16	K11844	823
Q70EL2	Usp45	K11844	814
Q6R6M4	Usp17l2	K11845	530
A8MUK1	Usp17l5	K11845	530
Q9UMW8	Usp18	K11846	372
Q53Y90	Usp18	K11846	372
E7EN22	Usp19	K11847	1449
B4DTZ0	Usp19	K11847	1449
E9PEG8	Usp19	K11847	1449
O94966	Usp19	K11847	1449
B4DGT3	Usp19	K11847	1449
E7ETS0	Usp19	K11847	1449
A5PKX8	Usp19	K11847	1449
Q9Y2K6	Usp20	K11848	914
Q8TEY7	Usp33	K11848	942
Q70EK9	Usp51	K11366	711
Q9UPT9	Usp22	K11366	525
A6NNY8	Usp27x	K11366	438
Q9UHP3	Usp25	K11849	1055
Q96RU2	Usp28	K11849	1077
Q9HBJ7	Usp29	K11850	922
Q86T82	Usp37	K11850	979
Q9BXU7	Usp26	K11850	913
Q70CQ3	Usp30	K11851	517
Q70CQ4	Usp31	K11852	1352
Q70CQ2	Usp34	K11853	3546
Q9P2H5	Usp35	K11854	1018
B3KPE1	Usp35	K11854	1018
Q8NB14	Usp38	K11854	1042
Q3ZCV1	Usp38	K11854	1042
Q9P275	Usp36	K11855	1121
Q9H9J4	Usp42	K11855	1350
Q9NVE5	Usp40	K11869	1235
Q70EL4	Usp43	K11856	1123
Q70CQ1	Usp49	K11834	688
Q9H0E7	Usp44	K11834	712
Q96K76	Usp47	K11857	1375
Q86UV5	Usp48	K11858	1047
Q96FW1	OtuB1	K09602	286
B3KUV5	OtuB1	K09602	286
Q96DC9	OtuB2	K09603	234
B4DGG7	OtuD5	K12655	571
Q96G74	OtuD5	K12655	571
P21580	TnfAip3	K11859	790
Q8TE49	OtuD7a	K11860	926
Q6GQQ9	OtuD7b	K11860	843
Q96JH7	VcpIp1	K11861	1222
Q9UGI0	ZraNb1	K11862	708
P54252	AtxN3	K11863	395
D6RDL9	AtxN3	K11863	395
E9PB63	AtxN3	K11863	395
Q9H3M9	AtxN3l	K11863	355
B4DYC7	AtxN3l	K11863	355
P46736	BrcC3	K11864	317
Q5VVJ2	MysM1	K11865	828
O00487	PsmD14	K03030	310
Q96DE8	PsmD14	K03030	310
O95630	StaMbp	K11866	424
Q96FJ0	StaMbpl1	K11867	436
Q9P0U3	SenP1	K08592	644
Q7Z3G1	SenP1	K08592	644
Q6N001	SenP1	K08592	644
Q9HC62	SenP2	K03345	589
Q9H4L4	SenP3	K08593	574
Q96HI0	SenP5	K08594	755
B3KMM0	SenP6	K08595	1112
Q9GZR1	SenP6	K08595	1112
Q9BQF6	SenP7	K08596	1050
Q96LD8	SenP8	K08597	212
A8K8D3	SenP8	K08597	212
P15374	UchL3	K05609	251
Q13098	Gps1	K12175	550
P61201	CopS2	K12176	443
Q59EL2	CopS2	K12176	443
Q9UNS2	CopS3	K12177	423
B4DY81	CopS3	K12177	423
B3KM48	CopS4	K12178	438
Q9BT78	CopS4	K12178	438
Q92905	CopS5	K09613	334
Q7L5N1	CopS6	K12179	327
Q9UBW8	CopS7a	K12180	275
A8K9A6	CopS7a	K12180	275
Q9H9Q2	CopS7b	K12180	264
Q99627	CopS8	K12181	209
A8K1H6	CopS8	K12181	209
Q53QS9	CopS8	K12181	209
P14324	FdpS	K00787	419
E9PCI9	FdpS	K00787	419
O95749	GgpS1	K00804	300
Q5T2R2	PdsS1	K12504	415
Q86YH6	PdsS2	K12505	399
Q86SQ9	DhdDs	K11778	333
B7Z4B9	DhdDs	K11778	333
B7ZB20	DhdDs	K11778	333
P37268	FdfT1	K00801	417
